(97,26): D->3 L->0 R->0 U->5
(98,26): D->3 L->0 R->0 U->5
(99,26): D->3 L->0 R->0 U->5
(100,26): D->3 L->0 R->0 U->5
(101,26): D->3 L->0 R->0 U->5
(102,26): D->3 L->0 R->0 U->5
(103,26): D->3 L->0 R->0 U->5
(104,26): D->3 L->0 R->0 U->5
(105,26): D->3 L->0 R->0 U->5
(106,26): D->3 L->0 R->0 U->5
(107,26): D->3 L->0 R->0 U->5
(108,26): D->3 L->0 R->0 U->5
(109,26): D->3 L->0 R->0 U->5
(110,26): D->3 L->0 U->5
(49,27): D->0 L->1 R->2 U->0
(84,27): D->0 L->2 R->4 U->0
(92,27): D->0 L->4 R->5 U->0
(49,28): D->0 L->1 R->2 U->0
(84,28): D->0 L->2 R->4 U->0
(92,28): D->0 L->4 R->5 U->0
(49,29): D->0 L->1 R->2 U->0
(84,29): D->0 L->2 R->4 U->0
(92,29): D->0 L->4 R->5 U->0
(49,30): D->0 L->1 R->2 U->0
(84,30): D->0 L->2 R->4 U->0
(92,30): D->0 L->4 R->5 U->0
(49,31): D->0 L->1 R->2 U->0
(84,31): D->0 L->2 R->4 U->0
(92,31): D->0 L->4 R->5 U->0
(49,32): D->0 L->1 R->2 U->0
(84,32): D->0 L->2 R->4 U->0
(92,32): D->0 L->4 R->5 U->0
(49,33): D->0 L->1 R->2 U->0
(84,33): D->0 L->2 R->4 U->0
(92,33): D->0 L->4 R->5 U->0
(49,34): D->0 L->1 R->0 U->0
(50,34): D->2 L->0 R->0 U->6
(51,34): D->2 L->0 R->0 U->6
(52,34): D->2 L->0 R->0 U->6
(53,34): D->2 L->0 R->0 U->6
(54,34): D->2 L->0 R->0 U->6
(55,34): D->2 L->0 R->0 U->6
(56,34): D->2 L->0 R->0 U->6
(57,34): D->2 L->0 R->0 U->6
(58,34): D->2 L->0 R->0 U->6
(59,34): D->2 L->0 R->0 U->6
(60,34): D->2 L->0 R->0 U->6
(61,34): D->2 L->0 R->0 U->6
(62,34): D->2 L->0 R->0 U->6
(63,34): D->2 L->0 R->0 U->6
(64,34): D->2 L->0 R->0 U->0
(65,34): D->2 L->0 R->0 U->7
(66,34): D->2 L->0 R->0 U->7
(67,34): D->2 L->0 R->0 U->7
(68,34): D->2 L->0 R->0 U->7
(69,34): D->2 L->0 R->0 U->7
(70,34): D->2 L->0 R->0 U->7
(71,34): D->2 L->0 R->0 U->7
(72,34): D->2 L->0 R->0 U->7
(73,34): D->2 L->0 R->0 U->7
(74,34): D->2 L->0 R->0 U->7
(75,34): D->2 L->0 R->0 U->7
(76,34): D->2 L->0 R->0 U->7
(77,34): D->2 L->0 R->0 U->7
(78,34): D->2 L->0 R->0 U->7
(79,34): D->2 L->0 R->0 U->7
(80,34): D->2 L->0 R->0 U->7
(81,34): D->2 L->0 R->0 U->0
(82,34): D->2 L->0 R->0 U->8
(83,34): D->2 L->0 R->0 U->8
(84,34): D->0 L->0 R->0 U->8
(85,34): D->4 L->0 R->0 U->8
(86,34): D->4 L->0 R->0 U->8
(87,34): D->4 L->0 R->0 U->8
(88,34): D->4 L->0 R->0 U->8
(89,34): D->4 L->0 R->0 U->8
(90,34): D->4 L->0 R->0 U->8
(91,34): D->4 L->0 R->0 U->8
(92,34): D->0 L->0 R->5 U->0
(49,35): D->0 L->1 R->6 U->0
(64,35): D->0 L->6 R->7 U->0
(81,35): D->0 L->7 R->8 U->0
(92,35): D->0 L->8 R->5 U->0
(49,36): D->0 L->1 R->6 U->0
(64,36): D->0 L->6 R->7 U->0
(81,36): D->0 L->7 R->8 U->0
(92,36): D->0 L->8 R->5 U->0
(49,37): D->0 L->1 R->6 U->0
(64,37): D->0 L->6 R->7 U->0
(81,37): D->0 L->7 R->8 U->0
(92,37): D->0 L->8 R->5 U->0
(49,38): D->0 L->1 R->6 U->0
(64,38): D->0 L->6 R->7 U->0
(81,38): D->0 L->7 R->8 U->0
(92,38): D->0 L->8 R->5 U->0
(49,39): D->0 L->1 R->6 U->0
(64,39): D->0 L->6 R->7 U->0
(81,39): D->0 L->7 R->8 U->0
(92,39): D->0 L->8 R->5 U->0
(49,40): D->0 L->1 R->6 U->0
(64,40): D->0 L->6 R->7 U->0
(81,40): D->0 L->7 R->8 U->0
(92,40): D->0 L->8 R->5 U->0
(49,41): D->0 L->1 R->6 U->0
(64,41): D->0 L->6 R->7 U->0
(81,41): D->0 L->7 R->8 U->0
(92,41): D->0 L->8 R->5 U->0
(49,42): D->0 L->1 R->6 U->0
(64,42): D->0 L->6 R->7 U->0
(81,42): D->0 L->7 R->8 U->0
(92,42): D->0 L->8 R->5 U->0
(49,43): D->0 L->1 R->6 U->0
(64,43): D->0 L->6 R->7 U->0
(81,43): D->0 L->7 R->8 U->0
(92,43): D->0 L->8 R->5 U->0
(49,44): D->0 L->1 R->6 U->0
(64,44): D->0 L->6 R->7 U->0
(81,44): D->0 L->7 R->8 U->0
(92,44): D->0 L->8 R->5 U->0
(49,45): D->0 L->1 R->6 U->0
(64,45): D->0 L->6 R->7 U->0
(81,45): D->0 L->7 R->0 U->0
(82,45): D->8 L->0 R->0 U->9
(83,45): D->8 L->0 R->0 U->9
(84,45): D->8 L->0 R->0 U->9
(85,45): D->8 L->0 R->0 U->9
(86,45): D->8 L->0 R->0 U->9
(87,45): D->8 L->0 R->0 U->0
(88,45): D->8 L->0 R->0 U->10
(89,45): D->8 L->0 R->0 U->10
(90,45): D->8 L->0 R->0 U->10
(91,45): D->8 L->0 R->0 U->10
(92,45): D->0 L->0 R->0 U->10
(93,45): D->5 L->0 R->0 U->10
(94,45): D->5 L->0 R->0 U->10
(95,45): D->5 L->0 R->0 U->10
(96,45): D->5 L->0 R->0 U->10
(97,45): D->5 L->0 R->0 U->10
(98,45): D->5 L->0 R->0 U->10
(99,45): D->5 L->0 R->0 U->10
(100,45): D->5 L->0 R->0 U->10
(101,45): D->5 L->0 R->0 U->10
(102,45): D->5 L->0 R->0 U->10
(103,45): D->5 L->0 R->0 U->10
(104,45): D->5 L->0 R->0 U->10
(105,45): D->5 L->0 R->0 U->10
(106,45): D->5 L->0 R->0 U->10
(107,45): D->5 L->0 R->0 U->10
(108,45): D->5 L->0 R->0 U->10
(109,45): D->5 L->0 R->0 U->10
(110,45): D->5 L->0 U->10
(49,46): D->0 L->1 R->6 U->0
(64,46): D->0 L->6 R->7 U->0
(81,46): D->0 L->7 R->9 U->0
(87,46): D->0 L->9 R->10 U->0
(49,47): D->0 L->1 R->6 U->0
(64,47): D->0 L->6 R->7 U->0
(81,47): D->0 L->7 R->9 U->0
(87,47): D->0 L->9 R->10 U->0
(49,48): D->0 L->1 R->6 U->0
(64,48): D->0 L->6 R->7 U->0
(81,48): D->0 L->7 R->9 U->0
(87,48): D->0 L->9 R->10 U->0
(0,49): D->1 R->0 U->11
(1,49): D->1 L->0 R->0 U->11
(2,49): D->1 L->0 R->0 U->11
(3,49): D->1 L->0 R->0 U->11
(4,49): D->1 L->0 R->0 U->11
(5,49): D->1 L->0 R->0 U->11
(6,49): D->1 L->0 R->0 U->11
(7,49): D->1 L->0 R->0 U->11
(8,49): D->1 L->0 R->0 U->11
(9,49): D->1 L->0 R->0 U->11
(10,49): D->1 L->0 R->0 U->11
(11,49): D->1 L->0 R->0 U->11
(12,49): D->1 L->0 R->0 U->11
(13,49): D->1 L->0 R->0 U->11
(14,49): D->1 L->0 R->0 U->11
(15,49): D->1 L->0 R->0 U->11
(16,49): D->1 L->0 R->0 U->11
(17,49): D->1 L->0 R->0 U->11
(18,49): D->1 L->0 R->0 U->11
(19,49): D->1 L->0 R->0 U->11
(20,49): D->1 L->0 R->0 U->11
(21,49): D->1 L->0 R->0 U->11
(22,49): D->1 L->0 R->0 U->11
(23,49): D->1 L->0 R->0 U->11
(24,49): D->1 L->0 R->0 U->11
(25,49): D->1 L->0 R->0 U->11
(26,49): D->1 L->0 R->0 U->11
(27,49): D->1 L->0 R->0 U->11
(28,49): D->1 L->0 R->0 U->0
(29,49): D->1 L->0 R->0 U->12
(30,49): D->1 L->0 R->0 U->12
(31,49): D->1 L->0 R->0 U->12
(32,49): D->1 L->0 R->0 U->12
(33,49): D->1 L->0 R->0 U->12
(34,49): D->1 L->0 R->0 U->12
(35,49): D->1 L->0 R->0 U->12
(36,49): D->1 L->0 R->0 U->12
(37,49): D->1 L->0 R->0 U->12
(38,49): D->1 L->0 R->0 U->12
(39,49): D->1 L->0 R->0 U->12
(40,49): D->1 L->0 R->0 U->12
(41,49): D->1 L->0 R->0 U->12
(42,49): D->1 L->0 R->0 U->12
(43,49): D->1 L->0 R->0 U->12
(44,49): D->1 L->0 R->0 U->12
(45,49): D->1 L->0 R->0 U->12
(46,49): D->1 L->0 R->0 U->12
(47,49): D->1 L->0 R->0 U->12
(48,49): D->1 L->0 R->0 U->12
(49,49): D->0 L->0 R->0 U->12
(50,49): D->6 L->0 R->0 U->12
(51,49): D->6 L->0 R->0 U->12
(52,49): D->6 L->0 R->0 U->12
(53,49): D->6 L->0 R->0 U->0
(54,49): D->6 L->0 R->0 U->13
(55,49): D->6 L->0 R->0 U->13
(56,49): D->6 L->0 R->0 U->13
(57,49): D->6 L->0 R->0 U->13
(58,49): D->6 L->0 R->0 U->13
(59,49): D->6 L->0 R->0 U->13
(60,49): D->6 L->0 R->0 U->13
(61,49): D->6 L->0 R->0 U->13
(62,49): D->6 L->0 R->0 U->0
(63,49): D->6 L->0 R->0 U->14
(64,49): D->0 L->0 R->7 U->0
(81,49): D->0 L->7 R->9 U->0
(87,49): D->0 L->9 R->10 U->0
(28,50): D->0 L->11 R->12 U->0
(53,50): D->0 L->12 R->13 U->0
(62,50): D->0 L->13 R->14 U->0
(64,50): D->0 L->14 R->7 U->0
(81,50): D->0 L->7 R->9 U->0
(87,50): D->0 L->9 R->10 U->0
(28,51): D->0 L->11 R->12 U->0
(53,51): D->0 L->12 R->13 U->0
(62,51): D->0 L->13 R->0 U->0
(63,51): D->14 L->0 R->0 U->15
(64,51): D->0 L->0 R->0 U->15
(65,51): D->7 L->0 R->0 U->15
(66,51): D->7 L->0 R->0 U->15
(67,51): D->7 L->0 R->0 U->15
(68,51): D->7 L->0 R->0 U->15
(69,51): D->7 L->0 R->0 U->0
(70,51): D->7 L->0 R->0 U->17
(71,51): D->7 L->0 R->0 U->17
(72,51): D->7 L->0 R->0 U->17
(73,51): D->7 L->0 R->0 U->17
(74,51): D->7 L->0 R->0 U->17
(75,51): D->7 L->0 R->0 U->17
(76,51): D->7 L->0 R->0 U->17
(77,51): D->7 L->0 R->0 U->17
(78,51): D->7 L->0 R->0 U->17
(79,51): D->7 L->0 R->0 U->17
(80,51): D->7 L->0 R->0 U->17
(81,51): D->0 L->0 R->0 U->17
(82,51): D->9 L->0 R->0 U->17
(83,51): D->9 L->0 R->0 U->17
(84,51): D->9 L->0 R->0 U->17
(85,51): D->9 L->0 R->0 U->17
(86,51): D->9 L->0 R->0 U->17
(87,51): D->0 L->0 R->10 U->0
(28,52): D->0 L->11 R->12 U->0
(53,52): D->0 L->12 R->13 U->0
(62,52): D->0 L->13 R->15 U->0
(69,52): D->0 L->15 R->17 U->0
(87,52): D->0 L->17 R->10 U->0
(28,53): D->0 L->11 R->12 U->0
(53,53): D->0 L->12 R->13 U->0
(62,53): D->0 L->13 R->15 U->0
(69,53): D->0 L->15 R->17 U->0
(87,53): D->0 L->17 R->10 U->0
(28,54): D->0 L->11 R->12 U->0
(53,54): D->0 L->12 R->13 U->0
(62,54): D->0 L->13 R->15 U->0
(69,54): D->0 L->15 R->17 U->0
(87,54): D->0 L->17 R->10 U->0
(28,55): D->0 L->11 R->12 U->0
(53,55): D->0 L->12 R->13 U->0
(62,55): D->0 L->13 R->15 U->0
(69,55): D->0 L->15 R->17 U->0
(87,55): D->0 L->17 R->10 U->0
(28,56): D->0 L->11 R->12 U->0
(53,56): D->0 L->12 R->13 U->0
(62,56): D->0 L->13 R->15 U->0
(69,56): D->0 L->15 R->17 U->0
(87,56): D->0 L->17 R->10 U->0
(28,57): D->0 L->11 R->12 U->0
(53,57): D->0 L->12 R->13 U->0
(62,57): D->0 L->13 R->15 U->0
(69,57): D->0 L->15 R->17 U->0
(87,57): D->0 L->17 R->10 U->0
(28,58): D->0 L->11 R->12 U->0
(53,58): D->0 L->12 R->0 U->0
(54,58): D->13 L->0 R->0 U->16
(55,58): D->13 L->0 R->0 U->16
(56,58): D->13 L->0 R->0 U->16
(57,58): D->13 L->0 R->0 U->16
(58,58): D->13 L->0 R->0 U->16
(59,58): D->13 L->0 R->0 U->16
(60,58): D->13 L->0 R->0 U->16
(61,58): D->13 L->0 R->0 U->16
(62,58): D->0 L->0 R->0 U->16
(63,58): D->15 L->0 R->0 U->16
(64,58): D->15 L->0 R->0 U->16
(65,58): D->15 L->0 R->0 U->16
(66,58): D->15 L->0 R->0 U->16
(67,58): D->15 L->0 R->0 U->16
(68,58): D->15 L->0 R->0 U->16
(69,58): D->0 L->0 R->17 U->0
(87,58): D->0 L->17 R->10 U->0
(28,59): D->0 L->11 R->12 U->0
(53,59): D->0 L->12 R->16 U->0
(69,59): D->0 L->16 R->17 U->0
(87,59): D->0 L->17 R->10 U->0
(28,60): D->0 L->11 R->12 U->0
(53,60): D->0 L->12 R->16 U->0
(69,60): D->0 L->16 R->17 U->0
(87,60): D->0 L->17 R->10 U->0
(28,61): D->0 L->11 R->12 U->0
(53,61): D->0 L->12 R->16 U->0
(69,61): D->0 L->16 R->17 U->0
(87,61): D->0 L->17 R->10 U->0
(28,62): D->0 L->11 R->12 U->0
(53,62): D->0 L->12 R->16 U->0
(69,62): D->0 L->16 R->17 U->0
(87,62): D->0 L->17 R->10 U->0
(28,63): D->0 L->11 R->12 U->0
(53,63): D->0 L->12 R->16 U->0
(69,63): D->0 L->16 R->17 U->0
(87,63): D->0 L->17 R->10 U->0
(28,64): D->0 L->11 R->12 U->0
(53,64): D->0 L->12 R->16 U->0
(69,64): D->0 L->16 R->17 U->0
(87,64): D->0 L->17 R->10 U->0
(28,65): D->0 L->11 R->12 U->0
(53,65): D->0 L->12 R->16 U->0
(69,65): D->0 L->16 R->17 U->0
(87,65): D->0 L->17 R->10 U->0
(28,66): D->0 L->11 R->12 U->0
(53,66): D->0 L->12 R->16 U->0
(69,66): D->0 L->16 R->17 U->0
(87,66): D->0 L->17 R->10 U->0
(28,67): D->0 L->11 R->12 U->0
(53,67): D->0 L->12 R->16 U->0
(69,67): D->0 L->16 R->17 U->0
(87,67): D->0 L->17 R->10 U->0
(28,68): D->0 L->11 R->12 U->0
(53,68): D->0 L->12 R->16 U->0
(69,68): D->0 L->16 R->17 U->0
(87,68): D->0 L->17 R->10 U->0
(28,69): D->0 L->11 R->12 U->0
(53,69): D->0 L->12 R->16 U->0
(69,69): D->0 L->16 R->0 U->0
(70,69): D->17 L->0 R->0 U->20
(71,69): D->17 L->0 R->0 U->20
(72,69): D->17 L->0 R->0 U->20
(73,69): D->17 L->0 R->0 U->20
(74,69): D->17 L->0 R->0 U->20
(75,69): D->17 L->0 R->0 U->20
(76,69): D->17 L->0 R->0 U->20
(77,69): D->17 L->0 R->0 U->20
(78,69): D->17 L->0 R->0 U->20
(79,69): D->17 L->0 R->0 U->20
(80,69): D->17 L->0 R->0 U->20
(81,69): D->17 L->0 R->0 U->20
(82,69): D->17 L->0 R->0 U->20
(83,69): D->17 L->0 R->0 U->20
(84,69): D->17 L->0 R->0 U->20
(85,69): D->17 L->0 R->0 U->20
(86,69): D->17 L->0 R->0 U->20
(87,69): D->0 L->0 R->0 U->20
(88,69): D->10 L->0 R->0 U->20
(89,69): D->10 L->0 R->0 U->20
(90,69): D->10 L->0 R->0 U->20
(91,69): D->10 L->0 R->0 U->20
(92,69): D->10 L->0 R->0 U->20
(93,69): D->10 L->0 R->0 U->20
(94,69): D->10 L->0 R->0 U->20
(95,69): D->10 L->0 R->0 U->20
(96,69): D->10 L->0 R->0 U->20
(97,69): D->10 L->0 R->0 U->20
(98,69): D->10 L->0 R->0 U->20
(99,69): D->10 L->0 R->0 U->20
(100,69): D->10 L->0 R->0 U->20
(101,69): D->10 L->0 R->0 U->20
(102,69): D->10 L->0 R->0 U->20
(103,69): D->10 L->0 R->0 U->20
(104,69): D->10 L->0 R->0 U->20
(105,69): D->10 L->0 R->0 U->20
(106,69): D->10 L->0 R->0 U->20
(107,69): D->10 L->0 R->0 U->20
(108,69): D->10 L->0 R->0 U->20
(109,69): D->10 L->0 R->0 U->20
(110,69): D->10 L->0 U->20
(28,70): D->0 L->11 R->12 U->0
(53,70): D->0 L->12 R->16 U->0
(69,70): D->0 L->16 R->20 U->0
(28,71): D->0 L->11 R->12 U->0
(53,71): D->0 L->12 R->16 U->0
(69,71): D->0 L->16 R->20 U->0
(28,72): D->0 L->11 R->12 U->0
(53,72): D->0 L->12 R->16 U->0
(69,72): D->0 L->16 R->20 U->0
(28,73): D->0 L->11 R->12 U->0
(53,73): D->0 L->12 R->16 U->0
(69,73): D->0 L->16 R->20 U->0
(28,74): D->0 L->11 R->0 U->0
(29,74): D->12 L->0 R->0 U->18
(30,74): D->12 L->0 R->0 U->18
(31,74): D->12 L->0 R->0 U->18
(32,74): D->12 L->0 R->0 U->0
(33,74): D->12 L->0 R->0 U->19
(34,74): D->12 L->0 R->0 U->19
(35,74): D->12 L->0 R->0 U->19
(36,74): D->12 L->0 R->0 U->19
(37,74): D->12 L->0 R->0 U->19
(38,74): D->12 L->0 R->0 U->19
(39,74): D->12 L->0 R->0 U->19
(40,74): D->12 L->0 R->0 U->19
(41,74): D->12 L->0 R->0 U->19
(42,74): D->12 L->0 R->0 U->19
(43,74): D->12 L->0 R->0 U->19
(44,74): D->12 L->0 R->0 U->19
(45,74): D->12 L->0 R->0 U->19
(46,74): D->12 L->0 R->0 U->19
(47,74): D->12 L->0 R->0 U->19
(48,74): D->12 L->0 R->0 U->19
(49,74): D->12 L->0 R->0 U->19
(50,74): D->12 L->0 R->0 U->19
(51,74): D->12 L->0 R->0 U->19
(52,74): D->12 L->0 R->0 U->19
(53,74): D->0 L->0 R->0 U->19
(54,74): D->16 L->0 R->0 U->19
(55,74): D->16 L->0 R->0 U->19
(56,74): D->16 L->0 R->0 U->19
(57,74): D->16 L->0 R->0 U->19
(58,74): D->16 L->0 R->0 U->19
(59,74): D->16 L->0 R->0 U->19
(60,74): D->16 L->0 R->0 U->19
(61,74): D->16 L->0 R->0 U->19
(62,74): D->16 L->0 R->0 U->19
(63,74): D->16 L->0 R->0 U->19
(64,74): D->16 L->0 R->0 U->19
(65,74): D->16 L->0 R->0 U->19
(66,74): D->16 L->0 R->0 U->19
(67,74): D->16 L->0 R->0 U->19
(68,74): D->16 L->0 R->0 U->19
(69,74): D->0 L->0 R->20 U->0
(28,75): D->0 L->11 R->18 U->0
(32,75): D->0 L->18 R->19 U->0
(69,75): D->0 L->19 R->20 U->0
(28,76): D->0 L->11 R->18 U->0
(32,76): D->0 L->18 R->19 U->0
(69,76): D->0 L->19 R->20 U->0
(28,77): D->0 L->11 R->18 U->0
(32,77): D->0 L->18 R->19 U->0
(69,77): D->0 L->19 R->20 U->0
(0,78): D->11 R->0 U->21
(1,78): D->11 L->0 R->0 U->21
(2,78): D->11 L->0 R->0 U->21
(3,78): D->11 L->0 R->0 U->21
(4,78): D->11 L->0 R->0 U->21
(5,78): D->11 L->0 R->0 U->21
(6,78): D->11 L->0 R->0 U->21
(7,78): D->11 L->0 R->0 U->21
(8,78): D->11 L->0 R->0 U->21
(9,78): D->11 L->0 R->0 U->21
(10,78): D->11 L->0 R->0 U->21
(11,78): D->11 L->0 R->0 U->21
(12,78): D->11 L->0 R->0 U->21
(13,78): D->11 L->0 R->0 U->21
(14,78): D->11 L->0 R->0 U->21
(15,78): D->11 L->0 R->0 U->21
(16,78): D->11 L->0 R->0 U->21
(17,78): D->11 L->0 R->0 U->21
(18,78): D->11 L->0 R->0 U->21
(19,78): D->11 L->0 R->0 U->21
(20,78): D->11 L->0 R->0 U->21
(21,78): D->11 L->0 R->0 U->21
(22,78): D->11 L->0 R->0 U->21
(23,78): D->11 L->0 R->0 U->21
(24,78): D->11 L->0 R->0 U->21
(25,78): D->11 L->0 R->0 U->21
(26,78): D->11 L->0 R->0 U->21
(27,78): D->11 L->0 R->0 U->21
(28,78): D->0 L->0 R->0 U->21
(29,78): D->18 L->0 R->0 U->21
(30,78): D->18 L->0 R->0 U->21
(31,78): D->18 L->0 R->0 U->21
(32,78): D->0 L->0 R->19 U->0
(69,78): D->0 L->19 R->20 U->0
(32,79): D->0 L->21 R->19 U->0
(69,79): D->0 L->19 R->20 U->0
(32,80): D->0 L->21 R->19 U->0
(69,80): D->0 L->19 R->20 U->0
(32,81): D->0 L->21 R->19 U->0
(69,81): D->0 L->19 R->20 U->0
(32,82): D->0 L->21 R->19 U->0
(69,82): D->0 L->19 R->20 U->0
(32,83): D->0 L->21 R->19 U->0
(69,83): D->0 L->19 R->20 U->0
(32,84): D->0 L->21 R->19 U->0
(69,84): D->0 L->19 R->20 U->0
(32,85): D->0 L->21 R->19 U->0
(69,85): D->0 L->19 R->20 U->0
(32,86): D->0 L->21 R->19 U->0
(69,86): D->0 L->19 R->20 U->0
(32,87): D->0 L->21 R->19 U->0
(69,87): D->0 L->19 R->20 U->0
(32,88): D->0 L->21 R->19 U->0
(69,88): D->0 L->19 R->20 U->0
(32,89): D->0 L->21 R->19 U->0
(69,89): D->0 L->19 R->20 U->0
(32,90): D->0 L->21 R->19 U->0
(69,90): D->0 L->19 R->20 U->0
(32,91): D->0 L->21 R->19 U->0
(69,91): D->0 L->19 R->20 U->0
(32,92): D->0 L->21 R->19 U->0
(69,92): D->0 L->19 R->20 U->0
(32,93): D->0 L->21 R->19 U->0
(69,93): D->0 L->19 R->20 U->0
(32,94): D->0 L->21 R->19 U->0
(69,94): D->0 L->19 R->20 U->0
(32,95): D->0 L->21 R->19 U->0
(69,95): D->0 L->19 R->20 U->0
(32,96): D->0 L->21 R->19 U->0
(69,96): D->0 L->19 R->20 U->0
(32,97): D->0 L->21 R->19 U->0
(69,97): D->0 L->19 R->20 U->0
(32,98): D->0 L->21 R->19 U->0
(69,98): D->0 L->19 R->20 U->0
(32,99): D->0 L->21 R->19 U->0
(69,99): D->0 L->19 R->20 U->0
(32,100): D->0 L->21 R->19 U->0
(69,100): D->0 L->19 R->20 U->0
(32,101): D->0 L->21 R->19 U->0
(69,101): D->0 L->19 R->20 U->0
(32,102): D->0 L->21 R->19 U->0
(69,102): D->0 L->19 R->20 U->0
(32,103): D->0 L->21 R->19 U->0
(69,103): D->0 L->19 R->20 U->0
(32,104): D->0 L->21 R->19 U->0
(69,104): D->0 L->19 R->20 U->0
(32,105): D->0 L->21 R->19 U->0
(69,105): D->0 L->19 R->20 U->0
(32,106): D->0 L->21 R->19 U->0
(69,106): D->0 L->19 R->20 U->0
(32,107): D->0 L->21 R->19 U->0
(69,107): D->0 L->19 R->20 U->0
(32,108): D->0 L->21 R->19 U->0
(69,108): D->0 L->19 R->20 U->0
(32,109): D->0 L->21 R->19 U->0
(69,109): D->0 L->19 R->20 U->0
(32,110): D->0 L->21 R->19
(69,110): D->0 L->19 R->20
